Sample_Name	Abiotrophia_defectiva	Acidaminococcus_fermentans	Acidovorax_unclassified	Acinetobacter_baumannii	Acinetobacter_junii	Acinetobacter_lwoffii	Acinetobacter_unclassified	Actinobacillus_minor	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_urogenitalis	Actinomyces_viscosus	Aeromonas_unclassified	Aggregatibacter_aphrophilus	Aggregatibacter_segnis	Aggregatibacter_unclassified	Akkermansia_muciniphila	Alistipes_putredinis	Alistipes_shahii	Alistipes_unclassified	Alkaliphilus_unclassified	Anaerococcus_hydrogenalis	Anaerococcus_lactolyticus	Anaerococcus_unclassified	Anaerococcus_vaginalis	Anaerofustis_stercorihominis	Anaerostipes_caccae	Anaerotruncus_colihominis	Atopobium_parvulum	Atopobium_rimae	Atopobium_vaginae	Bacillus_subtilis	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_intestinalis	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_salanitronis	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_unclassified	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Bifidobacterium_adolescentis	Bifidobacterium_angulatum	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_breve	Bifidobacterium_catenulatum	Bifidobacterium_dentium	Bifidobacterium_gallicum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_unclassified	Bilophila_wadsworthia	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_unclassified	Brachyspira_unclassified	Bradyrhizobium_japonicum	Brevibacterium_mcbrellneri	Brucella_ceti	Brucella_microti	Brucella_suis	Bulleidia_extructa	Burkholderia_unclassified	Butyrivibrio_unclassified	Campylobacter_concisus	Campylobacter_gracilis	Campylobacter_hominis	Candidatus_Carsonella_ruddii	Candidatus_Zinderia_unclassified	Catenibacterium_mitsuokai	Cellulophaga_unclassified	Cellulosilyticum_lentocellum	Citrobacter_koseri	Citrobacter_rodentium	Citrobacter_unclassified	Citrobacter_youngae	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_botulinum	Clostridium_butyricum	Clostridium_cf	Clostridium_difficile	Clostridium_hathewayi	Clostridium_hylemonae	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_nexile	Clostridium_perfringens	Clostridium_saccharolyticum	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Clostridium_tetani	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Collinsella_unclassified	Comamonas_testosteroni	Coprobacillus_bacterium	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Corynebacterium_amycolatum	Corynebacterium_glucuronolyticum	Corynebacterium_jeikeium	Corynebacterium_kroppenstedtii	Corynebacterium_matruchotii	Corynebacterium_pseudogenitalium	Corynebacterium_resistens	Corynebacterium_striatum	Cronobacter_sakazakii	Cronobacter_unclassified	Deinococcus_unclassified	Delftia_acidovorans	Desulfovibrio_desulfuricans	Desulfovibrio_piger	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Edwardsiella_ictaluri	Eggerthella_lenta	Enhydrobacter_aerosaccus	Enterobacter_cancerogenus	Enterobacter_cloacae	Enterobacter_unclassified	Enterococcus_casseliflavus	Enterococcus_faecalis	Enterococcus_faecium	Enterococcus_gallinarum	Enterococcus_unclassified	Escherichia_albertii	Escherichia_coli	Escherichia_fergusonii	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_limosum	Eubacterium_rectale	Eubacterium_saburreum	Eubacterium_saphenum	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_cf	Faecalibacterium_prausnitzii	Faecalibacterium_unclassified	Finegoldia_magna	Fusobacterium_mortiferum	Fusobacterium_nucleatum	Fusobacterium_ulcerans	Fusobacterium_varium	Gardnerella_vaginalis	Gemella_haemolysans	Gemella_moribillum	Gemella_unclassified	Geobacillus_unclassified	Gordonibacter_pamelaeae	Granulicatella_adiacens	Granulicatella_elegans	Granulicatella_unclassified	Haemophilus_influenzae	Haemophilus_parainfluenzae	Holdemania_filiformis	Klebsiella_pneumoniae	Klebsiella_unclassified	Klebsiella_variicola	Lactobacillus_amylovorus	Lactobacillus_brevis	Lactobacillus_casei	Lactobacillus_crispatus	Lactobacillus_delbrueckii	Lactobacillus_fermentum	Lactobacillus_gasseri	Lactobacillus_helveticus	Lactobacillus_iners	Lactobacillus_johnsonii	Lactobacillus_oris	Lactobacillus_paracasei	Lactobacillus_plantarum	Lactobacillus_reuteri	Lactobacillus_rhamnosus	Lactobacillus_ruminis	Lactobacillus_sakei	Lactobacillus_salivarius	Lactobacillus_vaginalis	Lactococcus_lactis	Lautropia_mirabilis	Leuconostoc_citreum	Leuconostoc_gasicomitatum	Leuconostoc_kimchii	Leuconostoc_mesenteroides	Leuconostoc_unclassified	Macrococcus_caseolyticus	Megamonas_hypermegale	Megasphaera_micronuciformis	Meiothermus_silvanus	Methanobrevibacter_smithii	Methanobrevibacter_unclassified	Methanocorpusculum_labreanum	Methylobacterium_radiotolerans	Methylobacterium_unclassified	Mitsuokella_multacida	Mobiluncus_curtisii	Mobiluncus_unclassified	Mycobacterium_unclassified	Mycoplasma_hominis	Neisseria_flavescens	Neisseria_mucosa	Neisseria_sicca	Neisseria_subflava	Neisseria_unclassified	Odoribacter_splanchnicus	Olsenella_uli	Oribacterium_sinus	Oxalobacter_formigenes	Parabacteroides_distasonis	Parabacteroides_johnsonii	Parabacteroides_merdae	Parabacteroides_unclassified	Parascardovia_denticolens	Parvimonas_micros	Pediococcus_acidilactici	Pediococcus_pentosaceus	Peptoniphilus_harei	Peptoniphilus_unclassified	Peptostreptococcus_anaerobius	Peptostreptococcus_stomatis	Peptostreptococcus_unclassified	Phascolarctobacterium_unclassified	Porphyromonas_endodontalis	Porphyromonas_gingivalis	Porphyromonas_uenonis	Prevotella_bivia	Prevotella_buccae	Prevotella_buccalis	Prevotella_copri	Prevotella_disiens	Prevotella_multiformis	Prevotella_tannerae	Prevotella_timonensis	Propionibacterium_acnes	Propionibacterium_unclassified	Proteus_mirabilis	Proteus_penneri	Proteus_unclassified	Providencia_rettgeri	Pseudoalteromonas_haloplanktis	Pseudoalteromonas_unclassified	Pseudoflavonifractor_capillosus	Pseudomonas_aeruginosa	Pseudomonas_putida	Pseudomonas_unclassified	Pseudoramibacter_alactolyticus	Pyramidobacter_piscolens	Ralstonia_pickettii	Ralstonia_unclassified	Rhodopseudomonas_palustris	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Rothia_dentocariosa	Rothia_mucilaginosa	Rothia_unclassified	Ruminococcus_albus	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_obeum	Ruminococcus_torques	Salmonella_typhimurium	Salmonella_unclassified	Serratia_unclassified	Shigella_boydii	Shigella_dysenteriae	Shigella_flexneri	Shigella_sonnei	Slackia_exigua	Slackia_unclassified	Solobacterium_moorei	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_haemolyticus	Staphylococcus_lugdunensis	Stenotrophomonas_maltophilia	Streptococcus_agalactiae	Streptococcus_anginosus	Streptococcus_australis	Streptococcus_bovis	Streptococcus_cristatus	Streptococcus_equinus	Streptococcus_gallolyticus	Streptococcus_gordonii	Streptococcus_infantarius	Streptococcus_infantis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_peroris	Streptococcus_pyogenes	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Subdoligranulum_variabile	Succinatimonas_hippei	Sutterella_wadsworthensis	Turicibacter_unclassified	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified	Vibrio_furnissii	Victivallis_vadensis	Weissella_paramesenteroides	Yersinia_unclassified
809BP_MBS531_C_POST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0.0149	0.00113	0	0	0	0	0	0	0	6.00E-005	0	1.0415	0	0	0	0.00434	2.00E-005	0.00E+000	0	0	0.00039	0.07559	0	0	0.00176	3.7744	0	0.00105	0	0.01402	0.00068	35.07719	0.00176	0.00784	0	0	0	0	0	0	0	0	0	0.0017	0.00E+000	0.00101	0	0	0	0.60946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266	0	0	0.06258	0.00573	0	0.20745	0.00026	0.53333	0	0.52577	0	0	0	0	0	0	0	0.02618	0	2.77E-001	0	0.03183	0.00013	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00E-005	0.00E+000	0	0	0	0	0.00323	0	0.05595	15.03358	0.05355	0	0	0	20.92927	0.00039	0	0	0	0	0	0	0	0	0	0	0.00038	0.00075	0	0	0	0.05396	0.07157	0	0	0	0	0	0	0.00014	0	0	0	0	0	7.20586	0.54298	0.00028	0	0	0.00481	0	0	0.00946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0.01219	0	0	0	0.1247	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0.00069	0	0	0	0.42105	0	0	0.00167	0	0	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	0.00209	0	0	0.0061	0.00153	0	0.00046	1.37785	0	0	0.12857	0.00187	0	0	0.00118	0	0	0.02352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07521	0	0	0	1.19598	0	0	0	0	0	0	0.00083	0.00763	3.8948	6.44531	0	0	0	0
809BP_MBS533_B_CLOSING	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0.00363	0.07035	0.00578	0	0	0	0	0.00987	0	0	0	0	0.00356	0	0	0	0.01361	0.00029	0	0	0	0.00191	0.00267	0	0	0.01202	0.0102	0	0.00518	0	0.06439	0.00154	0.08954	0.00904	0.01857	0.00256	0	0	0	0	0.00035	0	0	0	0.00677	0.00129	0.00352	0	0	0	0.00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14517	0	0	0	0.00187	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0.00099	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0.01416	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0.06757	9.31993	12.45469	0	0.00611	0	0	0	0	0.03833	0	0	0	0	0	0	0	0	0	0	0	0.00311	0.00071	0.21788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.92045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0	0	0	0	0.00137	0.02547	0	0	0	0	0	0.0013	0.07885	0	0	0	0	0	0	0	0	0	0	0.00129	0	0	0	0.23273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0.00427	0	0	0.00309	0.00363	0	0.00209	0.00256	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0.01442	0	0.02538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06228	0	0	0	0	0	0	0	0	0	0	0	0	0.00231	0.00297	0	0	0	0
809BP_MBS536_C_POST	0	0	0	0	0	0	0	0	0.0005	0.00018	0	0.00202	0	0	0	0	0.00111	0.03071	0.00295	0	0	9.00E-005	0	0.00567	0.00069	0	0.00013	0.06302	0	0	0	0	0.00751	0.00109	0	0	0	0.00108	0.16501	0	0	0.00416	7.38233	0	0.0026	0	0.02553	0.00135	80.16995	0.0044	0.00865	0.00066	0	0	0	0.00E+000	0	0	0	0	0.00283	0.0002	0.00102	0	0	0	0.02249	0	0.00479	0	0.01256	0	0.00694	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-005	0.02705	0.00237	0	0.11433	1.46977	0	0	0.04375	0	0.23939	0	0	0	0	0	0.00039	0.00018	0	0	0	0.00065	0	0	0	0	0.00034	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0.0025	0.00191	0.02597	0.0083	0.00156	0.002	0	0	3.3436	2.00E-005	0	0	3.00E-005	0.00E+000	0	0	0	0	0	0	0.00195	0.00126	0.04502	0	0	0.20036	0.27603	0	0	0	0	0	0	0	0	0	0	0	0	0.23934	0.03531	0.00069	0	0.00045	0	0.24508	0	0.21561	0.00376	0	0	0.98995	0	0	0	0	0	0	0	0	0.00513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0.00046	0.01921	0	0	0	0	0	0.05806	0	0	0	0	0	0	0	0	0	0	0.01341	0.00176	0	0	0	0.01288	0.0004	5.00E-005	0	0	0	0	0	0	0.00588	0	0	0	0	0.00106	0	0	0.00468	0	0.00346	0	0	0.00018	0.00053	0	0.00168	0.73475	0.00013	0.00048	0.00549	0.00344	0	0	0.00023	0	0	0.00047	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088	0	0.09614	0	0.00E+000	0.05473	0.01013	0.00024	0.00347	0.00198	0	0	0	0.00087	0.00295	1.40707	2.07277	0	0	0	0
809BP_MBS542_A_INITIAL	0	0	0	0	0	0	0	0	0.02707	0.00089	0	0.00905	0	0	0	0	0.10374	0.01712	0.00355	0.00135	0	0	0	0	0	0	0.00E+000	0	0.02029	0.00157	0	0	0.00765	1.50E-003	3.80E-004	0	0.00062	0.0121	0.14742	0.00096	0	0.00284	6.99316	0	0.00153	0	0.00781	0.0027	68.84703	0.01536	0.00515	0.00087	0	0	0	0	7.95801	0	0.00803	0	6.08592	0.00E+000	0	0.07474	0.0069	0	0.03742	0	0.0083	0.00375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11266	0	0	0	0	0	0.00293	0.00E+000	0	0	0.00E+000	0	0	0.36222	0.00E+000	0	0	0	0.03198	0	0	0	8.00E-005	0.00111	0.00043	0	0.00028	0.0017	0.00479	0.00216	0	0	0	0	0.00662	0	0	0	5.10E-004	0.00137	0	0.00094	0	0	0.00084	0	0	0.73306	0.06306	0	0	0	0.01178	0	0	0.26658	0	0.26149	0.00712	0	0	0.00062	0	0.00016	0.00584	0.00214	0.00224	0.00163	0	1.95282	2.55681	0	0	0	0	0	0	0.00256	0	0.00457	0	0.01233	0	0.78567	0.07003	0.00031	0	0	0	0	0	0.06002	0.28776	0	0	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0	0	0.00047	0.00051	0.00571	0.20801	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08601	0	0	0	0	0	0	0	0	0.07385	0	0	0	0	0	0	0	0.00849	0	0.0058	0	0.01388	0.00227	0	0	0.02115	1.07968	3.00E-005	0.00178	0.02545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154	0.00022	0	0.0007	0	0	0.00206	0.0076	0	0.00312	0.00739	0.00107	0.10126	0	0	0.18285	0	0.0055	0.00124	0	0	0	0	0.0168	0.02211	0.02236	0.0332	0	0	0	0
818VB_MBS527_A_INITIAL	0	0	0	0	0	0	0	0	0.02452	0.00208	0	0.0058	0	0	0	0	14.65909	0.51182	0.27259	0	0	0	0	0.00045	0	0.00162	0.00013	0.00983	0.00432	0.0003	0	0	7.2022	0.47003	0.01925	0.00015	0.14508	0.57236	0.05994	0.00208	0.00186	0.31097	4.24256	0	0.00282	0.00015	1.07019	0.16418	13.55958	0.60912	8.29182	0.09016	0	0	0	0	0.00021	0	0.0024	0	0.86687	0.00064	0	0.04735	0	0	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05596	0	0	0	0	0.00208	0	0.2511	0	0.99116	0	0	0.00126	0	0.00894	0.00411	0.45433	0	0.00268	0	0	0	0	0.06348	0	1.00946	0	0	0	0	0.01148	0.03756	0.27089	0	0	0	0	0	0.00599	0	0	0	0	0	0	0	0.10898	0.35076	0.03427	0.13727	0.06033	0	0	0.01252	0	0	0.00188	0.00317	0	0.06044	0.00189	0.0433	0	0	0.98006	0	0	0	0.16457	0.01206	0.15859	0	0	0.00178	0	0.02604	1.96281	0.38987	0	1.25019	0	0	0	0	0.00153	0.00109	0.00587	0	0	0.00361	0	0.00098	0	0.00322	0.00137	0.08599	0.20675	0	0	0	0	0	0	0.0599	0.156	0	0	0.00067	0	0	0	0	0	0	0	5.30793	0	0	0	0	0	0	0	0	0	0.73248	0.20388	0	1.1555	0.02827	0	0	0	0	0	0	0.00062	0	0	0	0	0	0.00108	0.11958	0.0016	0.00089	0.0073	0.04118	0.08094	0.65626	0.1221	0	0	0	0	0	0.00175	0	0.00196	0	0	0	0	0	0	0	0	19.18054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11646	0	0	0.002	0.163	0	0	0	0.00012	0.42473	0	0.00782	0.12402	0	0	0.00171	0.00339	0.00086	0.15959	0.27896	0	0	0	0	0	0	0	0.00095	0.00416	0.00894	0	0	0	0	0	0	0.01773	0.01806	0.02462	0	0	0	0.00252	0.00045	0.00283	0.00971	0.00408	0.00152	0.60751	0	0	1.15918	0.00302	0.02994	0.07409	0.00096	0	1.67012	0	4.18851	0.06406	0.41886	0	0	0	0	0
818VB_MBS534_C_POST	0	0	0	0	0	0	0	0	0.00713	0	0	0.00018	0	0	0	0	0.01518	2.68591	0.12505	0	0	0	0	0	0	0.0046	0	0.00223	0.00061	0	0	0	0.29375	0.55083	0	0	0.04772	0.02401	0.03995	7.00E-005	0.00216	0.01571	14.51254	0	0.00144	0	1.52971	0.02411	10.58595	0.70052	4.97682	0.07832	0	0	0	0	0.00154	0	0.14953	0	16.10642	0.0001	0	0.03061	0	0	0.25383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77807	0	0	0	0	0.02349	0.00061	0.02003	1.79524	0.03868	0	0	0.00292	0	0.00328	0.0689	0.00779	0	0.64062	0	0	0	0	0.01907	0	3.68393	0	0	0	0	0.13835	0.00134	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891	0	0	0	0.05375	0	0	0.04817	0	0.00626	3.11736	0.40612	0.00091	0.0241	0.0037	0.03609	0	0	0.22604	0	0.02175	0	0.00E+000	0.10682	0	0	0	0	0	0	0.00314	0	0	0.0287	0	0	0	0	0.00118	0	0.00275	0	9.00E-005	0.01102	0	0.00653	0	0.0014	0.02066	0.05522	0.03512	0	0	0	0	0	0	0.00529	0.03138	0	0	0	0.00202	0	0	0	0.04921	0	0	0.31472	0	0	0	0	0	0	0	0.00784	0	0	0	0	0.00749	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	0	0.40558	0	0	0.00026	0.0072	0.12174	0.14351	0.51794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152	0	0	0	0	0.00137	0.00041	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	4.00E-005	22.1878	0	0	0.05077	0	0	0.00083	4.48344	4.00E-005	0.55287	0.38399	0	0	0	0	0	0.00026	0	0	0.01556	0	0	0	0	0	0	0	0	0.18045	2.97993	0	0.00021	0	0.00054	0.01215	0.00539	0.01569	0	0.0008	0.00024	0	0	0.00225	0.00459	0.00321	0.06592	0	0	0.01686	0	0.16268	0.00105	0.64391	0.3928	0	0	0	0
818VB_MBS537_B_CLOSING	0	0	0	0	0	0	0	0	0.00612	0	0	0	0	0	0	0	0.00111	0.02641	0.00193	0	0	0.00E+000	0	0	0	0	0	0	0	0	0.00E+000	0	0.00358	0.00013	0	0	0	0.00085	0.00112	0	0	0.0038	0.00257	0	0.00201	0	0.02033	4.00E-005	0.03459	0.00343	0.00506	0	0	0	0	0	0	0	0	0	0.00866	0.00018	0	0	0	0	0.00062	0	0	0	0.00269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.00029	1.22E+000	0.0104	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0.00051	0	0	0	0.00297	2.28845	0	0	0.00823	0.00025	0.00625	0	0	16.87397	0.00043	0.00E+000	0	0	0.00E+000	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0.00646	0	0.00751	0	0	0	35.40374	41.45022	0.00575	0	0	0.00967	0	0	0.00783	0	0	0	0	0.0059	0.00467	0	0	0.151	0	0	0.00139	0	0	0	0	0	0	0	0.00336	0	0	0	0	0.01168	0	0	0	0	0	0	0	0.00725	0	0	0	0	0	0	0.00108	0	0	0	0	0.00012	0.01184	0.00141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256	0.00E+000	0.00094	0	0	0	0	0.00122	0	0	2.29909	0	0	0.00093	0.00029	0	0	0.0003	0	0	0	0.00033	0	0	0	0	0	0	0	0.05083	0	0	0	0	0	0	0	0	0	0	0	0.00219	0.00594	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0	0.00018	0.00039	0	0	0	0
818VB_MBS544_C_POST	0	0	0	0	0	0	0	0	0.0214	0.00405	0	0.00601	0	0.00E+000	0	0	0.11581	2.77035	0.96646	0	0	0.00E+000	0	0	0	0.01101	0	0.04388	0.00064	0	0	0	1.53242	3.22124	1.40799	0.0003	0.28473	7.21337	0.20289	0.00023	0.0032	0.3424	30.76629	0	0.0031	0	1.87836	0.03973	12.38386	0.85792	4.02438	0.17837	0	0	0	0.00E+000	0.00099	0	0.0334	0	3.0747	0	0	0.27384	0	0	0.10829	0	0	0	0.02871	0	0.01118	0	0	0	0	0	0	0	0	0.39202	0	0	0	0.00E+000	0.01067	0	0.11304	0.04318	0.0954	0	0	0.0054	0	0.06582	0.15742	1.05383	0.0007	1.11547	0.00214	0	0	0.00E+000	0.07464	0	1.94676	0	0	0	0	0.02106	0.19423	0.26595	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16556	0.54924	0	0	1.99189	0	0	0.10612	0	0.00014	0.29136	0.008	0	0.00092	0.0214	0.01781	0	0	1.0574	0.00E+000	0	0.00017	8.99E-002	5.28E-002	0.00053	0	0	0.05615	0	0.11763	0.67873	0.91982	0	0.11845	0	0	0	0	0	0	0.00069	0	0.00179	0.00285	0	0.0022	0	0.38255	0.07426	0.09919	0.01663	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01177	0	0.00015	0.02154	0	0	0	0	0	0	0	0.0018	0	0.0022	0	0	0.79013	0.01858	0	0	0	0	0	0	0	0	0	0	0	0	0	2.553	0	0.00017	0.00296	0.01187	0.29585	0.7795	1.09406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00776	0.01349	0	0	0	0	0	0.00E+000	0.00068	0	0	0	0	0	0.0102	0	0	0	0	0	0	0	0.00057	0	2.53435	0	0.00428	0.01255	0	0	3.00E-005	0.1185	0	0.4727	6.06596	0	0	0	0	0	0	0	0	0.00626	0	0	0	0	0	0	0	0	0.12065	0.22047	0.0012	0	0	0	0.00111	0.00192	0.00412	0	0.00043	0.19633	0	0.00E+000	0.20246	0.017	0.00357	0.00435	0	0	0.08789	0	0.02384	0	0.03479	0.04122	0	0	0.01159	0
818VB_MBS553_C_POST	0	0	0	0	0	0	0	0	0.01332	0.00158	0	0.00598	0	0	0	0	0.21076	0.63582	0.65566	0	0	0	0	0	0	0.00059	0	0.04918	0.00129	0	0	0.00159	5.04989	0.23001	2.13199	0.00024	0.28575	15.4329	0.14023	0.00118	0.0037	0.66548	8.4844	0	0.00221	0	4.0783	0.18552	4.52738	1.88473	7.64748	0.14402	0	0	0	0	0.00312	0.00053	0.05661	0	1.3331	0.00064	0	0.55482	0	0	0.21382	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0.29375	0	0	0	0	0	0	0.06864	0.00342	0.08243	0	0	0.00329	0	0.07027	0.02341	0.05093	0	2.17066	0	0	0.00056	0	0.01514	0	1.58412	0	0	0	0	0.02384	0.19897	0.73685	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0.14028	0.53459	0	0.23871	0.7656	0	0	0.06032	0	0	0.01214	0.00299	0	0	0	0	0	0	0.23814	0	0	0.00042	0.05801	0.01911	11.391	0	0	1.47018	9.66E-003	1.25674	1.08584	1.75303	0	1.97876	0	0	0	0	0	0	0.00035	0	0	0.00117	0	0	0	0.27057	0.03845	0.13483	0.26674	0.00483	0	0	0.03506	0	0	0	0	0	0	0	0	0.00056	0.00562	0	0	0	0	0.403	0	0	0	0	0	0	0	0	0	0.00106	0	0	0.54532	0.01755	0	0	0	0	0.00E+000	0	0	0	0	0	0	0	0	0.97032	0	0.00169	0.00473	0.01852	0.06341	1.07509	0.3131	0	0	0.00741	0	0	0	0	0	0.00048	0	0	0	0	0.08201	0	0	0.23925	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.00042	0	0	0	0.00556	0	0	0	0.86487	4.31671	0	0	0.01281	0	0	0.0001	0.59159	0	0.28859	7.2901	0	0	0	0	0	0	0	0	0.00477	0.00126	0	0	0	0	0	0	0.00133	0.04025	0.29446	0	0	0	0	0.00491	0	0.00894	0	0	0.04548	0	0	0.38501	0.00435	0.02417	0.02667	0	0	0.28406	0	0.00153	0	0.01612	0.00106	0	0	0	0
987AB_MBS589_A_INITIAL	0.04718	0.00304	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	0	0.00077	0.00114	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0	0	0	0.00189	0.03245	0	0	0.00044	0	0	0	6.3571	0	1.83089	0.00079	4.84656	0.58337	3.74135	0	0.00077	0	0	0	0.00063	0	0	0	2.89618	0	0	0	0	0	0.00774	0	0.00089	0	0.00152	0	0	0	0	0	0	0	0	0	0	0.00284	0	0	0	0	0.06466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80125	0	0	0	0	0.00461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00804	0.00782	0	0	0	0	0	0	22.10352	0	33.19192	0	0	0	0.00027	0	0	0	0	0.18074	0.7917	0.77837	0	0	0	0	0	0	0	0	0.00047	0	0	0.00077	0	0.00292	0	0	0	7.23525	0.12785	0.00876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	13.71207	0	0	0.02721	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0.00082	0	0	0.00282	0	0	0.00203	0.209	0	0.0212	0.06343	0	0	0	0.00236	0	0	0.04122	0	0.00082	0	0	0	0	0	0	0	0	0.03195	0	0	0	0	0	0	0	0.00466	0	0	0.03196	0.00148	0	0	0.01689	0	0	0	0	0.02369	0	0	0	0.03283	0.00659	0	0	0	0
